index,sentence_id,Sentence,MOS
669,761,"1948 wurde er erneut nominiert, aber kurz vor Ablauf der Nominierungsfrist Ende Januar ermordet.",1.333333333
87,105,"Werden diese Versorgungsbahnen durch ein Aufliegen des Schambeins bzw der Schambeinkufen / des Schambeinkamms auf dem Sattel längere Zeit eingeengt oder gar gequetscht, können dadurch Schädigungen der entsprechenden Gefäße und Versorgungsbahnen entstehen.",6.3
374,429,"Es dauert hunderte bis tausende von Jahren, bis das aus der Atmosphäre aufgenommene anthropogene CO2 von den Ozeanen in die tiefsten Wasserschichten vorgedrungen und verteilt ist.",3.4
469,536,Der Beitrag jedes Nuklids wird berechnet aus der Zerfallsenergie und der Zerfallsrate; diese wiederum aus der Halbwertszeit und der Konzentration.,4.0
157,188,"Er konstruierte ein Gerät, das die Schallwellen nicht wie bei Edisons Höhenschrift-Phonographen in vertikaler, durch Auf-und-ab-Bewegung des Schneidstichels entstehender Modulation speicherte, sondern die Rille horizontal auslenkte; die mechanischen Schwingungen ließ er eine Stahlnadel schneckenförmig in eine dick mit Ruß überzogene Glasplatte einritzen.",5.7
687,781,"Die Abspaltung der Dreizehn Kolonien nach dem Amerikanischen Unabhängigkeitskrieg (1775–1783) bedeutete zwar den Verlust der bevölkerungsreichsten Überseegebiete, doch wandte sich Großbritannien bald Afrika, Asien und Ozeanien zu.",3.875
927,1047,Aber es gibt noch besondere Regeln für behinderte Menschen.,1.0
964,1084,Wir helfen Ihnen bei dem was Sie tun.,1.0
792,900,Dennoch wurde aus dem Massenprotest nun ein allgemeiner Aufstand.,1.875
194,234,"Wenn man von diesen Abweichungen absieht, dann ist Idealität eine Eigenschaft des Bauplans des Würfels, also unter anderem seiner geometrischen Form.",4.333333333
998,1118,Und wir helfen Ihnen beim Ausfüllen vom Antrag.,1.3
941,1061,Sie können eine Begleit-Person kostenlos mitnehmen.,1.571428571
503,574,Der Glacier-Nationalpark ist ein Nationalpark der Vereinigten Staaten im Hochgebirge der Rocky Mountains.,2.1
278,324,"Die Pluralisierung der Familienformen mit zunehmender Zahl von Patchwork- und Einelternfamilien erfordert gesellschaftliche Anpassungen, um eine finanzielle Überforderung der Unterhalt zahlenden Eltern beziehungsweise der Sozialsysteme zu vermeiden und zugleich allen Personen einen angemessenen Lebensunterhalt zu sichern.",5.888888889
906,1026,"Wenn ältere Menschen nicht mehr arbeiten, bekommen sie Rente.",1.6
579,654,"Als die Menschen nach den Weltkriegen zu immer mehr Wohlstand gelangten und sich auch Luxusgüter leisten konnten, zu denen auch eine aufwändigere Verpackung gehörte (Flaschen, Alufolie, Frischhaltebeutel, Blechdosen, Kunststoffflaschen), standen die Industrieländer vor einem akuten Müllnotstand.",4.1
160,193,November des gleichen Jahres vorgestellt; die frühesten zu Demonstrationszwecken angefertigten Zinkplatten hatten einen Durchmesser von 28 cm und bei etwa 30 min?1 eine Spieldauer von vier Minuten.,3.555555556
680,773,"Es erstreckte sich über eine Fläche von ca 33,67 Millionen km², was einem Viertel der Landfläche der Erde entspricht.",2.230769231
162,195,"Nach der Gravur der Schallrille in die Wachsschicht wurde die Platte einem Säurebad ausgesetzt, das die noch mit Wachs bedeckten Teile der Platte nicht angriff, die freigelegten Rillen aber in das Metall einätzte, so dass nach Entfernung des Wachses eine haltbare metallene Urplatte entstand, die zur Herstellung der Pressmatrizen verwendet werden konnte.",4.692307692
705,803,"Nach Erlangung der Unabhängigkeit traten die meisten ehemaligen Kolonien dem Commonwealth of Nations bei, einer losen Verbindung souveräner Staaten.",3.166666667
764,867,Wenig später folgten die Abdankungen Kaiser Wilhelms II und aller anderen Bundesfürsten.,3.083333333
152,183,Sie gelten als die ersten Schallplatten der Welt.,1.75
743,843,"Die Familie zog kurz nach der Geburt Alberts 1880 nach München, wo sein Vater und sein Onkel im Oktober 1880 einen kleinen Betrieb zur Gas- und Wasserinstallation gründeten.",1.777777778
762,865,"Dieser wiederum entwickelte sich innerhalb weniger Tage zur Revolution, die das ganze Reich erfasste.",2.25
823,933,Bei Uneinigkeit müssen sich Rat und Parlament in dritter Lesung in einem Vermittlungsausschuss einigen.,3.3
111,136,Linux-basierte Systeme sind zurzeit nur in wenigen lokalen Märkten wie Brasilien anzutreffen.,2.0
226,268,"Die Existenz von Barbieren ist durch Grabszenen belegt, so etwa im Grab des Userhet (KV45), eines hohen Beamten der 18 Dynastie (1550–1292 v Chr).",4.214285714
750,851,"In der Schule war er ein aufgeweckter, bisweilen gar aufrührerischer Schüler.",3.666666667
103,127,Die Bezahlmöglichkeit per Karte und einen ähnlichen Aufbau sowie ähnliche Sicherheitsproblematik wie ein Geldautomat besitzen Fahrkartenautomaten und andere Selbstbedienungsautomaten.,3.928571429
421,480,"Wenn sich ein Gletscher jedoch nicht zu einem neuen Gleichgewichtspunkt zurückziehen kann, befindet er sich im andauernden Ungleichgewicht und wird, sofern dieses Klima bestehen bleibt, komplett abschmelzen.",5.222222222
419,478,"Auf eine Klimaerwärmung wie die globale Erwärmung oder eine Abnahme des Schneefalls, die zu einer negativen Massenbilanz führen, reagiert der Gletscher mit einem Rückgang.",3.777777778
817,927,Regelungen zu Organisation und Arbeitsweise enthält die Geschäftsordnung des Europäischen Parlaments.,3.333333333
586,661,"Ausgehend von Altpapier-Wiederverwendung wurden zunehmend Technologien erarbeitet, die die Wiederaufbereitung aller Arten von Altstoffen wirtschaftlich machen, wodurch Abfall zu einem bedeutenden Wirtschaftsgut wurde: Geprägt wurde dafür der Ausdruck Sekundärrohstoff.",4.75
850,963,Mit dem negativen dänischen Plebiszit vom Juni 1992 geriet der Unionsvertrag in eine Ratifizierungskrise (die Franzosen votierten im Dezember 1992 nur zu 51 % positiv).,3.571428571
672,764,"Weiterhin gab es Zweifel, ob eine solche Vergabe im Sinne Alfred Nobels wäre, und auch praktische Schwierigkeiten, da Gandhi keine Nachfolgeorganisation hinterlassen hatte, der man den Preis hätte zusprechen können.",3.166666667
119,145,"Besonders verbreitet sind Geldautomaten in Tankstellen, Einkaufszentren, Supermärkten, Bahnhöfen und Flughäfen.",1.3
53,70,"Der griechische Komödiendichter Aristophanes (um 450 bis 380 v Chr) zweifelt in Die Wolken daran, ob die sich in warmen Bädern verweichlichenden Griechen noch über die Manneskraft verfügten, die ihre Vorfahren in der Schlacht bei Marathon erfolgreich sein ließen.",3.9
151,182,Tainters Wachsplatten befinden sich heute im Smithsonian Institute in Washington.,2.0
403,460,Bei einem Klimawandel können sich sowohl Lufttemperaturen als auch der Niederschlag in Form von Schnee verändern und damit die Massenbilanz verschieben.,3.363636364
539,612,"Über 2100 Höhenmeter in acht stratigrafischen Schichten sind im Park aufgeschlossen, was das Gebiet zum besten Forschungsgebiet für die physikalische und chemische Zusammensetzung proterozoischer Gesteine und damit der Umweltbedingungen auf der Erde im Zeitraum von vor zwischen 1,5 Milliarden und 900 Millionen Jahren weltweit macht.",5.888888889
207,247,"Oft werden die Ecken und Kanten abgerundet, um Rollverhalten und Handhabung zu verbessern.",3.357142857
658,749,"Dies gilt besonders für den Friedensnobelpreis des Jahres 1973, als Henry Kissinger (USA) und Lê ??c Th? (Vietnam) (verzichtete auf den Preis) für das Friedensabkommen von 1973 in Vietnam ausgezeichnet wurden.",3.0
920,1040,Manchmal muss man einen neuen Beruf lernen.,1.0
830,940,"Neben dem ordentlichen Gesetzgebungsverfahren gibt es noch andere Formen der Rechtsetzung in der EU, bei denen das Parlament weniger Mitspracherechte besitzt.",3.142857143
8,11,"Eine Seifenblase entsteht, wenn sich ein dünner Wasserfilm mit Seifenmolekülen vermischt.",2.9
879,993,"Diese trennte alle Bereiche des täglichen Lebens in schwarz und weiß: Schulen, Kirchen, öffentliche Gebäude, Busse und Züge, selbst Toiletten und Waschbecken.",1.9
36,47,"Weitere frühe Badeanlagen sind aus dem Alten Reich des Alten Ägyptens (ca 2700–2200 v Chr), aus Mari in Mesopotamien (um 2000 v Chr), auch aus Knossos in der Minoischen Kultur (um 2000 v Chr) sowie aus der Mykenischen Kultur (ab ca 1600 v Chr) bekannt.",2.777777778
452,518,"Erst dadurch war der Aufbau einer oxidierenden Sauerstoffatmosphäre möglich, wobei über einen langen Zeitraum keine wesentlichen Konzentrationssteigerungen auftraten, da der freigesetzte Sauerstoff zunächst nur Eisenverbindungen oxidierte.",4.0
651,739,"Die Sitzungen müssen nicht protokolliert und Entscheidungen nicht gerechtfertigt werden, auch dann nicht, wenn es zu gegensätzlichen Meinungen kommt.",3.846153846
253,296,"Wurde die Vereinbarkeit von Familie und Beruf ursprünglich mehr als die Frage angesehen, ob sich Mutterschaft und Berufstätigkeit überhaupt vereinbaren lassen, entwickelte sich der gesellschaftliche Diskurs in den Industrienationen im Zuge der Emanzipation in die Richtung, wie sich für Mütter und Väter eine Berufstätigkeit mit der Erziehung der Kinder zeitlich vereinbaren lässt.",4.846153846
303,352,"Wie stark die Veränderungen sein werden, hängt davon ab, wie rasch der Klimawandel fortschreitet.",1.777777778
813,923,Das Parlament hat derzeit acht Fraktionen sowie 21 fraktionslose Abgeordnete.,2.1
571,645,Im antiken Rom wurden die Exkremente eingesammelt und den Bauern im Umland verkauft.,2.222222222
623,705,"Zwischen 1895 und 1901 nahm Churchill als aktiver Soldat und Kriegsberichterstatter an fünf verschiedenen Kolonialkriegen teil, unter anderem in Kuba auf Seiten der Spanier während des dortigen Unabhängigkeitskrieges und in verschiedenen Teilen des Empire, etwa in Malakand in der Nordwestlichen Grenzprovinz Britisch-Indiens.",5.0
936,1056,Es gibt den grünen Behinderten-Ausweis.,1.0
784,890,"Daraufhin suchten sie verstärkt Kontakt zu Gewerkschaften, USPD und SPD.",3.4
262,306,Diese Vorhersagen sind jedoch bisher nicht eingetreten.,1.8
610,690,"Der Vater gehörte zu den Mitbegründern der modernen Konservativen Partei, war deren Vorsitzender, bekleidete verschiedene Ministerämter und galt zeitweilig als aussichtsreicher Anwärter auf das Amt des Premierministers.",4.3
297,345,"Während extreme Kälteereignisse seltener auftreten, werden außergewöhnliche Hitzeereignisse wahrscheinlicher.",2.8
414,472,"Zumindest in den Alpen wird beim Auftreten von Kryokonit der ebenfalls dunkel gefärbte Gletscherfloh beobachtet, der sich von dem eingetragenen biologischen Material ernährt, so dass eine wachsende, dunkel gefärbte Flora und Fauna im Gletscher entsteht, die in dem Schmelzwasser lebt und sich vermehrt.",5.0
150,181,"Tainter entwickelte den Prototyp eines entsprechenden Aufnahmeapparates und stellte einige bespielte Wachs­platten her, gab die Versuche aber infolge technischer Probleme nach kurzer Zeit wieder auf.",3.714285714
858,971,"Denn unterdessen ist der „Schengen-Raum“ bedeutend angewachsen und soll sich auch künftig noch ausweiten; er schließt zwar noch immer nicht alle EU-Mitgliedstaaten ein, dafür aber auch bereits einige Nichtmitglieder (Norwegen, Island, Liechtenstein und die Schweiz).",4.75
640,724,Eine Aufstellung aller Preisträger findet sich unter Liste der Friedensnobelpreisträger.,1.8
967,1087,Wir basteln und spielen auch zusammen.,1.222222222
550,624,"In der Appekunny Formation im Osten des Parks, die auf ein Alter von 1,5–1,3 Milliarden Jahre datiert wird, wurden 1982 Abdrücke gefunden, die von den Entdeckern als Metazoa interpretiert und nach neuen Untersuchungen 2002 als Horodyskia moniliformis beschrieben wurden.",3.8
861,974,"Kohl war es, der Mitte 1988 Jacques Delors für die Projektleitung vorgeschlagen hatte; dieser wiederum hatte die Mitwirkung der Chefs der europäischen Zentralbanken an der Entwicklung entsprechender Pläne durchgesetzt, um den geballten Sachverstand der je obersten Währungshüter gegen zu erwartende Widerstände einzelner Regierungen ins Feld führen zu können.",4.333333333
488,558,"Es gibt aber auch Hochenthalpiefelder, die einen rein plutonitischen oder strukturgeologischen Hintergrund haben.",3.5
710,809,Die Kriegserklärung Großbritanniens und seiner Alliierten an das Deutsche Reich zu Beginn des Ersten Weltkriegs zog auch die Kolonien und Dominions in den Konflikt hinein.,3.555555556
147,178,"Die Töne wurden zunächst in eine Zinnfolie geritzt, später auf einer Phonographenwalze mit wendelförmiger Tonspur in Höhenschrift gespeichert, wobei das Prinzip der Amplitudenauslenkung auch hier unmittelbar akustisch (Membran/Trichter) genutzt wurde.",5.055555556
146,177,Auch dessen erste Aufzeichnung war ein Kinderlied (Mary had a little lamb…).,2.444444444
786,893,"Die Menge forderte unter der Losung Frieden und Brot die Freilassung der Meuterer, die Beendigung des Krieges und eine bessere Lebensmittelversorgung.",3.0
835,947,"Nach dieser Eingliederung in das ordentliche Gesetzgebungsverfahren bedürfen Verhandlungsergebnisse der Europäischen Kommission im Bereich der Gemeinsamen Handelspolitik der Genehmigung des Europäischen Parlaments, bevor zur Beschlussfassung durch den Europäischen Rat übergegangen werden kann.",5.555555556
822,932,"In den meisten Politikfeldern gilt dafür seit dem Vertrag von Lissabon das sogenannte ordentliche Gesetzgebungsverfahren (Art 294 AEU-Vertrag), bei dem Parlament und Rat der EU gleichberechtigt sind und jeweils in zwei Lesungen Änderungen an einem von der Europäischen Kommission vorgeschlagenen Gesetzestext einbringen können.",5.111111111
961,1081,Sie können neue Dinge lernen.,1.0
659,750,"Auch der Friedensnobelpreis von 2009 an den US-Präsidenten Barack Obama wurde kritisiert, weil dieser erst kurz zuvor ins Amt gewählt worden war und somit noch keine nennenswerten politischen Schritte unternommen hatte.",3.0
770,874,"Der Flottenbefehl vom 24 Oktober 1918 und die Vorbereitungen zum Auslaufen lösten zunächst eine Meuterei unter den betroffenen Matrosen und dann eine allgemeine Revolution aus, die in wenigen Tagen die Monarchie im Reich beseitigte.",4.5
348,401,"Um Durchschnittswerte für Meereswasser angeben zu können, müssen darüber hinaus Modelle angewendet werden, um ein chemisches Gleichgewicht des Ozeans zu simulieren.",3.8
463,530,Die im Vergleich zum Erdalter sehr rasche Konvektion – die ozeanische Kruste wurde und wird selten älter als 100 Millionen Jahre – wäre ohne Wärmequellen bald zum Erliegen gekommen.,3.466666667
325,377,"Würden die Meere kein Kohlendioxid lösen, läge die atmosphärische Konzentration von Kohlenstoffdioxid einer Untersuchung aus dem Jahre 2004 zufolge um 55 ppm höher, zum damaligen Zeitpunkt also statt bei 380 ppm bei wenigstens 435 ppm.",4.3
186,224,Dem gleichen Zweck dient der Würfelturm.,2.0
123,150,Zur Geldabhebung steckt der Kunde seine Karte in das Kartenlesegerät des Automaten und gibt seine (nur ihm bekannte) Geheimzahl (PIN) ein.,1.7
930,1050,Menschen mit einer Schwer-Behinderung bekommen einen Schwer-Behinderten-Ausweis.,1.0
608,687,"Seinen Wahlkreis Woodford im Nordosten Londons vertrat er bis 1964, ein Jahr vor seinem Tod, im Unterhaus.",3.2
143,172,Die Rückverwandlung in hörbare Schallsignale kann rein mechanisch über eine Membran und einen Schalltrichter oder – bei heute üblichen Plattenspielern – auf elektromechanischem Weg mit anschließender elektronischer Verstärkung erfolgen.,5.083333333
751,852,"Seine Leistungen waren gut bis sehr gut, weniger gut in den Sprachen, aber herausragend in den Naturwissenschaften.",2.0
839,951,"Für die Union resultiert daraus sowohl ein Akzeptanzproblem bei den EU-Bürgern, denen „Brüssel“ immer undurchsichtiger erscheint, als auch die mit dem Mitgliederwachstum verbundene Schwierigkeit, im bestehenden Institutionengefüge die Arbeits- und Handlungsfähigkeit der einzelnen Organe zu gewährleisten.",6.333333333
197,237,"Ein solches ist genau dann ideal, wenn seine Flächen alle die gleiche Form und Größe haben, und wenn man zwei Flächen nicht anhand ihrer relativen Position zu den anderen Flächen unterscheiden kann.",3.888888889
